,0
1278,2021083.0519251458
1279,2049504.2508284084
1280,2045051.0251427374
1281,2052748.6082202005
1282,2056594.2326463806
1283,2052348.0883850537
1284,2043937.1704748715
1285,2042543.8777014401
1286,2013706.07960352
1287,2008315.0185105705
1288,2030960.8374629675
1289,2042058.6980869726
1290,2027836.221885314
1291,2041417.4764505618
1292,2037889.904691792
1293,2034636.898720856
1294,2046011.5176195437
1295,2033676.4061193138
1296,2033082.6914830133
1297,2040420.8055084085
1298,2057210.3608672947
1299,2066559.2359272125
1300,2071597.405927583
1301,2071541.372090786
1302,2051603.5696461208
1303,2030792.4923429247
1304,2032073.4738331109
1305,2054655.7066753588
1306,2021356.155930346
1307,2003460.2983016814
1308,2021732.9222654372
1309,2032874.2700184917
1310,2053117.7004147477
1311,2051083.1861296415
1312,2056161.3106072987
1313,2064284.0198408423
1314,2062697.5322662576
1315,2062697.5322662576
1316,2045210.7214341639
1317,2056097.7243724137
1318,2066903.4784406482
1319,2072575.3176793416
1320,2069834.7773499547
1321,2064099.5954860258
1322,2066302.4548911743
1323,2050145.2288551696
1324,2064804.159747672
1325,2068849.5568097578
1326,2072887.1579888423
1327,2086873.926698898
1328,2089364.7511710348
1329,2076707.9326091753
1330,2055857.022695886
1331,2061407.7802049983
1332,2063970.9613583568
1333,2046813.5318531727
1334,2066615.51337366
1335,2067865.3108328963
1336,2075747.3182651766
1337,2084382.8586171116
1338,2079103.9869402132
1339,2087281.7553224831
1340,2089580.6031664517
1341,2092881.237879955
1342,2090225.479197081
1343,2092120.152686948
1344,2104416.649500597
1345,2115414.62380665
1346,2117762.1965742414
1347,2118113.991485765
1348,2105386.0342909326
1349,2091703.55349229
1350,2096886.4368551045
1351,2097543.7378510255
1352,2100971.5449095634
1353,2113211.7644015015
1354,2115063.072629512
1355,2118258.7048482085
1356,2117033.7571948194
1357,2102174.0791030754
1358,2108333.41255975
1359,2105666.690569483
1360,2106378.807229217
1361,2103230.438151509
1362,2119380.111914162
1363,2121896.02967706
1364,2133374.189412656
1365,2127879.7093499904
1366,2113211.7644015015
1367,2123064.7000087383
1368,2114265.9308383507
1369,2117850.876224624
1370,2131772.5970418956
1371,2132428.6798648317
1372,2142098.1656805873
1373,2121967.168310033
1374,2137355.7567549427
1375,2131312.388975732
1376,2139022.153408837
1377,2135665.72834345
1378,2135312.7153836777
1379,2119941.4244712633
1380,2122688.0554161035
1381,2113896.594909418
1382,2109936.222978759
1383,2070387.5629456334
1384,2061664.5612410365
1385,2071133.2998575512
1386,2053694.117768024
1387,2055424.1006568035
1388,2046060.1208007103
1389,2069218.6491290412
1390,2071220.761334948
1391,2070043.0769472837
1392,2081426.709901958
1393,2089132.8199408436
1394,2082812.4502773017
1395,2104744.812654522
1396,2114829.679616686
1397,2122256.59503492
1398,2129785.5895074275
1399,2125011.996550833
1400,2134448.089478499
1401,2138168.9777808785
1402,2140078.7560669207
1403,2134785.0232034964
1404,2137139.9047595263
1405,2133286.9715449084
1406,2134623.9868718926
1407,2133538.8800137425
1408,2141993.4067954305
1409,2138757.819974711
1410,2126589.7136790813
1411,2133430.4668591027
1412,2130971.8008565153
1413,2123301.7474157833
1414,2128744.0916455197
1415,2141321.244737719
1416,2144424.5430365507
1417,2158038.3215481904
1418,2159753.4432504443
1419,2146399.125730463
1420,2131828.630878693
1421,2151061.869186448
1422,2118099.1302992394
1423,2138973.6719701276
1424,2133743.5252168523
1425,2130210.959273158
1426,2100500.1301758294
1427,2100043.576379149
1428,2126068.3555992665
1429,2123850.635007593
1430,2089857.6050507831
1431,2124138.843684231
1432,2082355.896605357
1433,2067992.4831779308
1434,2040172.673300986
1435,2039439.2394871667
1436,2017803.7343657285
1437,2014747.6993326216
1438,2047574.495303723
1439,2049976.8838598635
1440,2076812.6914943326
1441,2057666.914663975
1442,2084682.2740860565
1443,2100587.347918841
1444,2102150.203860563
1445,2125576.9635021533
1446,2121655.3280005325
1447,2149235.6543739345
1448,2173571.623355544
1449,2170543.1179591683
1450,2172738.425090965
1451,2185298.0371657554
1452,2194022.2570433365
1453,2196449.4954053243
1454,2201415.308599737
1455,2201560.022086917
1456,2201223.088361919
1457,2206286.108168137
1458,2204034.767199543
1459,2205657.5549819316
1460,2210655.7705050153
1461,2210395.091465108
1462,2214545.0038027014
1463,2225903.5434666146
1464,2226881.4552183733
1465,2226512.11928944
1466,2228110.0572659816
1467,2228171.2071548966
1468,2221754.84917727
1469,2234571.4858977487
1470,2238696.304944581
1471,2237134.667051107
1472,2244455.362051022
1473,2231194.8401088044
1474,2224798.2157601714
1475,2191362.8439662443
1476,2199244.851398524
1477,2159889.386166551
1478,2147416.9919595085
1479,2133450.2004880966
1480,2169374.2041425765
1481,2221923.1942973123
1482,2225247.460643678
1483,2244536.48917858
1484,2252610.7169734146
1485,2253364.2498930697
1486,2256295.5488023763
1487,2254364.575104706
1488,2247484.1110570473
1489,2227526.331249003
1490,2228763.703742948
1491,2187433.6560665355
1492,2171216.7417995143
1493,2197770.431372798
1494,2238103.8083565296
1495,2216836.299248582
1496,2204795.6089076363
1497,2201407.7563263853
1498,2178133.262445327
1499,2164863.9700567727
1500,2188671.0286852163
1501,2189127.5823571607
1502,2193998.381800825
1503,2226392.4993424937
1504,2208757.198886544
1505,2209518.0405946374
1506,2173158.922289491
1507,2148730.3756536306
1508,2176855.935224623
1509,2145434.8569922447
1510,2169894.344049406
1511,2207983.9324626313
1512,2208809.5783291226
1513,2235236.3391670217
1514,2227678.3533998844
1515,2215818.676629186
1516,2233225.456514778
1517,2232399.8105235505
1518,2246150.749999546
1519,2252009.4498142903
1520,2255530.809090414
1521,2253319.179114193
1522,2247820.8010476595
1523,2267113.7275864305
1524,2264170.0038365684
1525,2275689.3360976996
1526,2277607.8849548143
1527,2276341.7645264175
1528,2266148.2407999635
1529,2285598.549151384
1530,2274963.3329395116
1531,2261682.833758651
1532,2266525.129002248
1533,2231731.059250409
1534,2249062.071670209
1535,2207552.228471798
1536,2204115.8944518375
1537,2236526.091228281
1538,2218325.8239457477
1539,2246779.3031857517
1540,2230770.688516059
1541,2259099.4316322627
1542,2244485.327908987
1543,2265518.4695655094
1544,2264070.1175186154
1545,2250985.492969792
1546,2214487.508308005
1547,2209459.570536606
1548,2213754.196236643
1549,2246640.9240484107
1550,2221669.824045843
1551,2211947.958787509
1552,2220063.3591078785
1553,2234733.496667952
1554,2234056.2185581233
1555,2237435.3006930375
1556,2244448.053262584
1557,2256786.94089949
1558,2246731.796310377
1559,2254173.572915137
1560,2263642.3115316513
1561,2262789.135903693
1562,2227929.287305384
1563,2253952.8484772523
1564,2243307.887130972
1565,2254369.447547174
1566,2256916.549465758
1567,2259592.285512011
1568,2254332.172900771
1569,2263334.3692260194
1570,2254027.6413797084
1571,2229702.879065669
1572,2252597.073959874
1573,2258377.3264779435
1574,2240639.7034828067
1575,2229885.1108089015
1576,2240123.461579846
1577,2273434.097249973
1578,2262714.343001237
1579,2258106.6588187143
1580,2257141.171907511
1581,2281059.3236462143
1582,2283594.000724243
1583,2286877.0944203367
1584,2288562.2502646255
1585,2285195.593095003
1586,2285237.9837935236
1587,2278537.071533478
1588,2254777.2762954948
1589,2269926.6245970395
1590,2265327.46737594
1591,2250927.9974750956
1592,2254631.3447600664
1593,2251085.135678095
1594,2259109.4202515846
1595,2237818.2795107746
1596,2230818.1955161695
1597,2220476.3039083173
1598,2220163.0019409177
1599,2249645.797811924
1600,2254506.608636266
1601,2236977.528848108
1602,2223547.20012795
1603,2237681.118546419
1604,2241580.3404634264
1605,2264045.267712768
1606,2251585.298346281
1607,2264536.659809882
1608,2267566.626988892
1609,2245363.5969524425
1610,2235919.7080170396
1611,2242944.885551878
1612,2199246.069446773
1613,2202134.977657559
1614,2219398.5058386056
1615,2215930.744178045
1616,2210126.860027113
1617,2221768.492190811
1618,2189151.2139900234
1619,2193292.35588128
1620,2219710.3461481063
1621,2246811.7053896864
1622,2256279.2258332158
1623,2255853.856192222
1624,2264595.373477563
1625,2260379.1950742006
1626,2262120.6282402007
1627,2239528.285160911
1628,2231015.044711542
1629,2216156.5847927835
1630,2195775.8715649787
1631,2179817.2001166306
1632,2203477.1090366608
1633,2218585.2848126697
1634,2217910.442924075
1635,2210910.115195084
1636,2199476.782628715
1637,2193550.5985752167
1638,2192275.9513101326
1639,2177217.7187554683
1640,2171433.8118431796
1641,2201593.642339101
1642,2175108.41144317
1643,2175067.2387928986
1644,2175783.253331765
1645,2184408.805064379
1646,2192863.3318460663
1647,2188642.2808755003
1648,2168359.0177444145
1649,2123698.369247061
1650,2057471.0399072017
1651,1984076.255891294
1652,1958516.6791717366
1653,2035736.9885079882
1654,2081797.02026949
1655,2080330.1527665874
1656,2065987.9347507898
1657,2007401.911041946
1658,2043953.3715768391
1659,2046869.687557163
1660,2012894.07675057
1661,2061578.5615462742
1662,2031752.9849444672
1663,2041336.47106546
1664,2054145.5553878506
1665,2046395.7146102665
1666,2074946.5220797963
1667,2092422.0043771265
1668,2084288.0883512765
1669,2048094.6352105523
1670,2063762.6617610278
1671,2041345.1197693406
1672,2035035.9567733675
1673,2025235.5224759027
1674,2039374.3133368397
1675,2000359.3143568903
1676,2006251.8781582052
1677,2035636.0057595072
1678,2034053.0508366844
1679,2059045.1026412307
1680,2096972.436674603
1681,2098688.7764251055
1682,2113919.008494031
1683,2131190.089073166
1684,2135398.71507844
1685,2141307.358114529
1686,2135074.449928384
1687,2115473.337474331
1688,2142541.076338991
1689,2151799.0791369425
1690,2153616.2798934695
1691,2151941.1126685026
1692,2145891.410664189
1693,2185875.672567281
1694,2205526.4846330285
1695,2202576.6701429775
1696,2197385.0163338264
1697,2222093.975513852
1698,2219135.3905774644
1699,2207627.02149899
1700,2228236.011562767
1701,2239386.251629351
1702,2233078.306806364
1703,2232560.6032455047
1704,2238410.776098826
1705,2215977.0330051705
1706,2219436.024219394
1707,2212452.0193348275
1708,2180750.2848238987
1709,2155450.0469793347
1710,2185108.496758821
1711,2185918.0633905376
1712,2216810.23126975
1713,2216260.125504955
1714,2227618.6651688684
1715,2223735.522486635
1716,2226169.0949489893
1717,2226318.924488287
1718,2226318.924488287
1719,2214659.75130718
1720,2235669.017596454
1721,2215877.1466872175
1722,2184442.425316563
1723,2230589.9185554613
1724,2215980.6873993897
1725,2195709.8491088594
1726,2186267.421956091
1727,2196551.8179445113
1728,2157941.1151858573
1729,2170824.992410704
1730,2190334.988993141
1731,2218298.2943090163
1732,2186708.870956596
1733,2140894.65692374
1734,2156245.7271125973
1735,2176908.3146672016
1736,2200026.8883935097
1737,2193735.2665396836
1738,2190754.0244090324
1739,2214792.039829068
1740,2200184.026721245
1741,2177876.237799639
1742,2143437.860838455
1743,2144650.383651289
1744,2113198.121387961
1745,2064250.3994639225
1746,2043338.4614041743
1747,2049839.7228955075
1748,2064514.9765076982
1749,2019009.9229534594
1750,2047404.810392975
1751,1998636.7621237424
1752,2002121.8211920625
1753,1971027.6879406243
1754,1985489.5260281048
1755,2011787.6527383348
1756,1985806.360647267
1757,2020983.2874743864
1758,1993195.757809448
1759,2008810.186744359
1760,2058288.1589370065
1761,2056152.5401609621
1762,2019275.5963030271
1763,2042117.2898874609
1764,2052086.1911721611
1765,2025690.7362324058
1766,2003497.6948152774
1767,2001917.2978561455
1768,1989488.6342630654
1769,1957735.738482543
1770,1996860.4905325733
1771,2024623.048524472
1772,2056732.6117837215
1773,2051693.2237351022
1774,2049018.949346748
1775,2077542.34904674
1776,2053982.082835013
1777,2060619.4088601738
1778,2087100.7418769717
1779,2079951.0718279826
1780,2064549.8149328674
1781,2108030.3426965857
1782,2112301.3368884963
1783,2117862.0830169306
1784,2125704.1358471876
1785,2134083.8697264194
1786,2120381.655174047
1787,2124904.5578347924
1788,2124252.3730157246
1789,2151467.261588799
1790,2153440.6259849896
1791,2156234.5203202907
1792,2165493.7412912273
1793,2184918.9562271503
1794,2199988.3955741217
1795,2202678.7491972507
1796,2197527.293475036
1797,2187550.839792248
1798,2189189.950419061
1799,2191642.2820718098
1800,2203831.340169418
1801,2214253.140731844
1802,2210315.1823857985
1803,2223744.292932972
1804,2216790.2540311064
1805,2200115.568043892
1806,2214177.1296564033
1807,2192461.837447584
1808,2196827.601780594
1809,2194264.1768928496
1810,2214825.660081252
1811,2238154.969626123
1812,2240418.979044922
1813,2236805.529458583
1814,2250114.776324424
1815,2256281.66205445
1816,2261604.14272759
1817,2247415.4086453086
1818,2250063.6150548304
1819,2246756.889601138
1820,2248388.4479545993
1821,2254778.7379533937
1822,2228485.4838103675
1823,2221360.663567226
1824,2236019.5943349926
1825,2218525.3529720036
1826,2206095.3495882177
1827,2207274.252148867
1828,2217243.1533088316
1829,2212912.227400991
1830,2240658.462548465
1831,2213561.975998825
1832,2214732.107988402
1833,2191633.511625473
1834,2213511.058338881
1835,2190967.440183215
1836,2190548.1611576737
1837,2179169.887864767
1838,2187344.976416153
1839,2186345.869377502
1840,2212929.7684184005
1841,2231073.7583792233
1842,2228177.2978950855
1843,2233781.896504675
1844,2223051.9100269675
1845,2223360.0959422495
1846,2229458.5229949225
1847,2225529.3350952137
1848,2239658.1373368287
1849,2241897.0533401314
1850,2250225.8694346836
1851,2247748.4443664374
1852,2232798.8687007986
1853,2216226.505252771
1854,2209034.2008956117
1855,2204712.045434108
1856,2216303.734376461
1857,2209076.5915941326
1858,2225255.987605101
1859,2228357.093292348
1860,2222257.44806669
1861,2250976.722523455
1862,2174847.732403263
1863,2142352.7539803055
1864,2175966.7031232463
1865,2211511.382354208
1866,2240863.107751575
1867,2243280.357494241
1868,2229715.304030961
1869,2239444.7216873826
1870,2236608.4365288247
1871,2267899.662585285
1872,2277902.1842469056
1873,2292962.8530228045
1874,2296012.5538308085
1875,2312763.4945031134
1876,2314028.3967585256
1877,2316086.54280123
1878,2319324.56596792
1879,2323817.502645964
1880,2314113.178405039
1881,2320801.4220901434
1882,2311098.3160222042
1883,2308689.593240961
1884,2308492.500435939
1885,2306519.1359150116
1886,2303511.8259302643
1887,2300052.834840777
1888,2288734.2496541506
1889,2293877.178539678
1890,2293509.30439338
1891,2317393.5922702495
1892,2315617.32067908
1893,2316086.54280123
1894,2311422.5811722605
1895,2326123.902763284
1896,2321502.5755672203
1897,2328934.363552659
1898,2318452.6311495667
1899,2321186.837253851
1900,2324150.5383670926
1901,2318521.3335613054
1902,2315633.643523505
1903,2317864.032565384
1904,2309653.861979179
1905,2305528.7993226973
1906,2298916.5667130337
1907,2312336.906689134
1908,2306263.5730519583
1909,2299600.179047965
1910,2301897.8087189486
1911,2310961.155057848
1912,2316718.7503816546
1913,2315224.596726935
1914,2309457.987222406
1915,2260254.4589504004
1916,2290143.8653967422
1917,2257921.990854248
1918,2253932.871113873
1919,2276099.8446769044
1920,2265038.2841359666
1921,2264585.3848582413
1922,2265806.6782421474
1923,2286230.756731808
1924,2298549.9107397203
1925,2282208.016739249
1926,2261424.590939977
1927,2278073.2090730956
1928,2291911.3664168385
1929,2267489.1541308165
1930,2288033.3399114595
1931,2281260.0708454554
1932,2270607.5572258234
1933,2284650.3597726766
1934,2283087.503830954
1935,2279593.674191561
1936,2290638.9118880746
1937,2265644.4237375585
1938,2267582.7062236667
1939,2261937.178448719
1940,2266856.946550392
1941,2260373.104458748
1942,2269795.5542481365
1943,2274869.7808466614
1944,2269846.71551773
1945,2267771.272192002
1946,2277415.6645922605
1947,2270709.8797650104
1948,2274459.515877106
1949,2270761.0411593397
1950,2269702.0021552863
1951,2267360.7636127975
1952,2254223.516011745
1953,2244561.5825940776
1954,2240947.8893980887
1955,2235660.2471501175
1956,2281977.303557307
1957,2291100.5816121367
1958,2323151.4312037053
1959,2350367.781434678
1960,2355329.696749958
1961,2357952.8097439827
1962,2364734.8492563237
1963,2357884.35106663
1964,2362334.897046153
1965,2357858.0396028836
1966,2368929.588638407
1967,2377309.3225176395
1968,2384707.4902508934
1969,2393309.4102259087
1970,2386543.693682729
1971,2389499.8422731464
1972,2389746.878299513
1973,2398272.5437141736
1974,2395589.498879483
1975,2401304.946989682
1976,2405737.951951796
1977,2442889.3396056355
1978,2451021.0628951658
1979,2468738.464917273
1980,2473675.5305514415
1981,2487992.898761392
1982,2473189.0108967964
1983,2480637.1217266587
1984,2479535.6920240847
1985,2484481.5281045903
1986,2495902.1922207535
1987,2491828.5345682506
1988,2488949.6149767865
1989,2490811.8863874543
1990,2492212.4879493234
1991,2478321.951163002
1992,2476588.070270354
1993,2469455.6976291244
1994,2484319.273724737
1995,2491853.384249362
1996,2486505.8102854607
1997,2494552.7519284775
1998,2485020.427077078
1999,2481047.386696214
2000,2493365.0789214913
2001,2485471.8646969046
2002,2484814.563825719
2003,2477460.0049639707
2004,2474709.7196249114
2005,2465688.764234005
2006,2477519.936804637
2007,2474102.1182406847
2008,2488180.0029470925
2009,2507613.744844439
2010,2511655.2439026562
2011,2510765.76819163
2012,2495467.077445351
2013,2482115.1961466037
2014,2485464.3122988166
2015,2484712.2411617963
2016,2507981.8626003866
2017,2505606.760071328
2018,2510330.4099313137
2019,2505846.2436996065
2020,2520572.658706127
2021,2532668.1647108854
2022,2550479.3624354927
2023,2561986.2698560683
2024,2575389.0689394954
2025,2576375.751137591
2026,2576909.777667611
2027,2591747.042174741
2028,2595813.3910388057
2029,2600144.3170713824
2030,2601571.230096998
2031,2603527.0534757795
2032,2600383.8005749253
2033,2638217.5825154474
2034,2624174.779968594
2035,2624516.586260796
2036,2618108.7551198564
2037,2614419.0508484268
2038,2605808.6039119884
2039,2606115.3280446352
2040,2611702.3857615516
2041,2609020.5590998456
2042,2603518.283029443
2043,2617579.844641954
2044,2615640.344107597
2045,2613154.1485930146
2046,2612061.489336777
2047,2582393.0510627055
2048,2581556.1982791713
2049,2580967.3560853386
2050,2573500.7296747314
2051,2567795.270183854
2052,2586570.4930370296
2053,2581309.1623775405
2054,2589937.150206652
2055,2581795.68190745
2056,2580172.8942497973
2057,2585041.257347491
2058,2579915.8696041093
2059,2581761.818045616
2060,2580907.4242446725
2061,2581146.9078729516
2062,2580308.8370411685
2063,2572894.34646349
2064,2555604.7503036107
2065,2578515.02443259
2066,2564339.9333638493
2067,2549522.646095362
2068,2571254.2613980775
2069,2567393.532175722
2070,2594352.8577610063
2071,2623320.142682737
2072,2620697.029688712
2073,2621475.412289479
2074,2616383.644798281
2075,2613009.6788402204
2076,2617553.776787858
2077,2618552.8839512453
2078,2617750.86959288
2079,2624669.8264599266
2080,2625335.897902185
2081,2620783.029383475
2082,2616707.9099483374
2083,2613752.9794061687
2084,2610907.6801916244
2085,2621551.4233649196
2086,2621278.319484457
2087,2574774.1588915666
2088,2581770.588491953
2089,2599460.704611715
2090,2610685.737580755
2091,2616059.3795234887
2092,2625353.4389195945
2093,2634150.990041733
2094,2633817.954320604
2095,2627480.2872493016
2096,2624883.2422341094
2097,2641788.6414032658
2098,2649535.9240924236
2099,2646760.5453378675
2100,2640797.0866379663
2101,2645469.575103623
2102,2646572.2229791824
2103,2657728.797270869
2104,2653200.7785580065
2105,2664776.3882655846
2106,2670525.4567527045
2107,2668696.805718957
2108,2671737.7359558884
2109,2689788.4173087743
2110,2682073.5368235516
2111,2674949.6911437456
2112,2673360.5237382767
2113,2673045.0290345573
2114,2674890.002912729
2115,2662554.769670042
2116,2680510.4372721794
2117,2659607.1479163114
2118,2667415.824104034
2119,2683586.4495439297
2120,2683449.288579574
2121,2663724.658174705
2122,2675487.372067984
2123,2674761.36878506
2124,2674830.0711967987
2125,2690181.3848705697
2126,2692794.5092452727
2127,2703353.4707720545
2128,2702353.1455604183
2129,2695493.876924388
2130,2703728.8973164405
2131,2700115.2041204516
2132,2696159.948366646
2133,2687815.0529125836
2134,2700321.067496546
2135,2712492.828186395
2136,2723162.8828234365
2137,2727373.945174681
2138,2734958.9734839858
2139,2744039.8607155588
2140,2750566.0936304596
2141,2751795.913851053
2142,2760117.177672254
2143,2763311.5918427017
2144,2759185.3111379705
2145,2754614.901601851
2146,2729082.732651832
2147,2730867.7748140735
2148,2747755.8765754704
2149,2748414.395494905
2150,2751642.430042273
2151,2717447.434713237
2152,2707939.959667685
2153,2711587.273115858
2154,2736053.094398122
2155,2725101.1653095447
2156,2721522.5541483746
2157,2725298.258114567
2158,2724640.9572433815
2159,2731747.0182961286
2160,2735122.4460368236
2161,2742066.4961946313
2162,2746988.7006422747
2163,2717769.2636420596
2164,2724546.186977546
2165,2721694.5535378996
2166,2723317.341320288
2167,2755696.354065782
2168,2763366.407506514
2169,2768271.0709367474
2170,2773921.7147638127
2171,2782012.0217934214
2172,2789871.6156410878
2173,2794792.601915746
2174,2800005.2076516114
2175,2793349.366045706
2176,2792146.831852194
2177,2785473.449228879
2178,2784005.3635529918
2179,2791039.311534167
2180,2796089.6627654433
2181,2799069.6867231093
2182,2818093.1636509006
2183,2828579.768621197
2184,2831070.8367029834
2185,2845259.570785265
2186,2845044.9369628336
2187,2843473.310574774
2188,2852156.114192434
2189,2857421.342855792
2190,2853444.648080709
2191,2857275.411320363
2192,2867907.947826088
2193,2872957.0808843793
2194,2892934.837931067
2195,2893613.334338617
2196,2914268.6131047835
2197,2907449.299070776
2198,2928379.8744537258
2199,2914372.1539416914
2200,2923278.11821847
2201,2927435.5829541506
2202,2916776.9785943297
2203,2920331.9581226376
2204,2927537.905618074
2205,2937672.7156768464
2206,2940532.87595318
2207,2941684.248877099
2208,2942783.2423584387
2209,2943547.738336015
2210,2930897.0103896083
2211,2925941.429424167
2212,2928122.8498080373
2213,2924352.2618939625
2214,2907114.8015670124
2215,2930450.445336986
2216,2917961.9717704323
2217,2926954.179476359
2218,2946974.3273463035
2219,2938910.0882955273
2220,2942878.012499538
2221,2945720.6318831984
2222,2977644.5527393823
2223,2990613.2116107424
2224,3031984.431937427
2225,3026900.2168443166
2226,3034192.407519429
2227,3020545.008755605
2228,3015589.184055778
2229,3024391.8513547704
2230,3039070.7593611805
2231,3046164.395573372
2232,3060979.4901055386
2233,3071036.8274309714
2234,3061460.8935833303
2235,3079308.1479060915
2236,3096828.457247913
2237,3092157.1868305053
2238,3088652.150523542
2239,3095592.3028022167
2240,3092071.187135743
2241,3091092.057335735
2242,3094595.8754697135
2243,3102480.3192479634
2244,3087725.4000413762
2245,3100796.3815766596
2246,3113104.085182615
2247,3132120.2533219685
2248,3159654.2909929813
2249,3158049.044228002
2250,3170872.0151735833
2251,3168792.67371925
2252,3194438.372125499
2253,3222935.4602370085
2254,3221646.926348734
2255,3261910.6264821277
2256,3249706.463588344
2257,3256431.007481252
2258,3274253.168388516
2259,3273780.5354817975
2260,3278933.209376997
2261,3296479.830182564
2262,3324410.9769041543
2263,3302303.935181789
2264,3257075.883511882
2265,3266119.252487402
2266,3270774.443670035
2267,3187731.36925
2268,3041140.1121961917
2269,3111867.930612183
2270,3109445.5648173993
2271,2980607.035679639
2272,3021824.772197543
2273,3073012.6280483967
2274,3077899.7504612207
2275,3109463.1058348087
2276,3147741.991170055
2277,3150113.4391801585
2278,3118351.7728285636
2279,3097524.4945481364
2280,3118068.680328779
2281,3161415.7013976243
2282,3211220.2532191044
2283,3173894.1863448564
2284,3126390.9185885787
2285,3073974.4605653808
2286,3065128.184394883
2287,3107126.7398595237
2288,3108294.192018217
2289,3097971.059600759
2290,3109677.739781976
2291,3164627.6565854815
2292,3145027.7623044136
2293,3123625.5284533445
2294,3092577.440419382
2295,3106989.5787704317
2296,3116076.5567421936
2297,3074215.1622419087
2298,3088729.3796472317
2299,3083121.370253073
2300,2992760.0371790933
2301,2939785.6773833632
2302,3023284.0873023574
2303,2980264.011339188
2304,2979105.086017182
2305,3010874.061157215
2306,2953630.168952209
2307,3002173.7165221456
2308,3030980.452331572
2309,3061031.869548117
2310,2989625.311239662
2311,2995405.5636329954
2312,3048904.935902759
2313,3021643.7586272955
2314,3058266.4794128826
2315,3042935.142977755
2316,3069491.2688970086
2317,3096133.8816055884
2318,3091323.988565926
2319,3080948.4767058897
2320,3055757.8703136863
2321,3053980.3805495324
2322,3001022.5872078766
2323,3008469.2363798404
2324,3038220.020079192
2325,3036829.163526994
2326,3018363.3447620855
2327,3010367.807873576
2328,2988654.951885991
2329,2989299.8279166208
2330,3030757.0480628037
2331,3042583.3481909675
2332,3042943.9135488276
2333,3065686.8171211
2334,3090258.61533677
2335,3101689.511681905
2336,3110201.533958289
2337,3086127.4620648352
2338,3093925.9061483224
2339,3087071.75356441
2340,3087210.132701751
2341,3124406.347400081
2342,3102093.685911271
2343,3108629.90757023
2344,3099268.364060106
2345,3091950.1054061614
2346,3043098.3719209433
2347,3081308.7984541003
2348,3049882.8476545177
2349,3077246.347593904
2350,3099509.0657366337
2351,3097799.060211234
2352,3141008.9203157234
2353,3152861.288297984
2354,3162231.3587695304
2355,3162952.489485251
2356,3162755.3966802284
2357,3147845.5318822265
2358,3144616.27928661
2359,3134034.9041752145
2360,3121185.8652508007
2361,3085354.195640922
2362,3080064.117046981
2363,3055603.168331921
2364,3070470.6423066664
2365,3029545.9869078686
2366,3033326.563441265
2367,3012680.298731085
2368,3024961.9343582084
2369,3031867.2482117144
2370,3036329.000983544
2371,3019819.005597417
2372,3042510.9913850096
2373,3054952.2016858384
2374,3094881.404315468
2375,3112727.4404652445
2376,3085383.9178892374
2377,3113379.868893962
2378,3125169.868814322
2379,3130776.660160232
2380,3137703.413035016
2381,3147607.2664269325
2382,3130794.2011776413
2383,3129998.2775594653
2384,3128273.1672378895
2385,3152927.3107541027
2386,3174401.901286394
2387,3188493.4290063423
2388,3179012.2654245365
2389,3161021.51578758
2390,3174537.844202501
2391,3164388.1730819386
2392,3163432.6747900574
2393,3180449.1670694733
2394,3185388.668924876
2395,3201196.5362705914
2396,3195563.4334609355
2397,3186268.1560165808
2398,3161808.6689594197
2399,3146161.5942109227
2400,3160159.569713285
2401,3143007.134517762
2402,3192442.5941446945
2403,3206237.142616932
2404,3217384.702727896
2405,3225317.8715545055
2406,3214255.0928405826
2407,3204697.918308072
2408,3221333.8678662484
2409,3253676.8241383242
2410,3255470.393137253
2411,3263023.2629770082
2412,3245853.286764076
2413,3243096.667199914
2414,3241557.442891054
2415,3244365.223724809
2416,3246969.5776531757
2417,3237074.2512226817
2418,3229656.349860434
2419,3243875.049800681
2420,3247350.1202496793
2421,3265695.1008946565
2422,3266777.7715315726
2423,3255233.345854944
2424,3278289.7951290016
2425,3298097.745397749
2426,3329434.0421083495
2427,3340226.1530383076
2428,3317592.88079366
2429,3308881.3294910197
2430,3295543.0910810772
2431,3302359.9690185864
2432,3304652.7261223663
2433,3328714.373175264
2434,3344023.052416128
2435,3350815.0805477905
2436,3325754.3264562413
2437,3303248.226556628
2438,3308203.8076468054
2439,3301192.516859893
2440,3197433.2571449545
2441,3129338.5403423095
2442,3165157.7851116327
2443,3154001.4544295957
2444,3222340.5274277236
2445,3210897.206242033
2446,3170079.745949626
2447,3178173.9509831034
2448,3162341.233706805
2449,3146626.9184539397
2450,3070786.137010386
2451,3120821.645498722
2452,3083869.7869958747
2453,3053260.711616447
2454,3107111.878672998
2455,3137188.1456953906
2456,3170240.782156494
2457,3156531.01533077
2458,3180339.292132199
2459,3201957.377978685
2460,3269974.865532904
2461,3271336.974275385
2462,3246150.265887051
2463,3171044.014687844
2464,3158484.402488318
2465,3132789.9791584457
2466,3158831.0812229877
2467,3174292.269958769
2468,3124924.0509609403
2469,3056094.8040386843
2470,3055976.158530337
2471,3033680.7945740223
2472,3077873.6824823883
2473,3091406.3338664696
2474,3168455.7401189883
2475,3165014.289922174
2476,3189914.251416505
2477,3225834.357067116
2478,3126125.3671062035
2479,3116221.2701046374
2480,3046528.615325451
2481,3050808.3799636983
2482,3044194.9290563134
2483,3063782.154887176
2484,3072527.570176386
2485,3010549.7960071587
2486,2947242.5587842986
2487,2957553.266236465
